packet_size,ttl,protocol,src_port,dst_port,flags,tcp_window,payload_size
0.0366571018651363,0.0,0.0,0.8474226128016789,0.007263247639034628,0.96,0.0009613183794918746,0.033548850574712644
0.0037302725968436155,0.0,0.0,0.007263247639034628,0.847553777544596,0.72,0.4357976653696498,0.0
0.0031563845050215206,0.0,0.0,0.847553777544596,0.007263247639034628,0.64,0.0009613183794918746,0.0
0.10502152080344333,0.0,0.0,0.847553777544596,0.007263247639034628,0.64,0.0009613183794918746,0.10201149425287356
0.037159253945480634,0.0,0.0,0.847553777544596,0.007263247639034628,0.96,0.0009613183794918746,0.03405172413793103
0.001721664275466284,0.2125984251968504,0.35294117647058826,0.007263247639034628,0.7641985834207765,0.64,0.0010223544670786603,0.0
0.001721664275466284,0.2125984251968504,0.35294117647058826,0.007263247639034628,0.7641985834207765,0.64,0.001052872510872053,0.0
0.08981348637015782,0.2125984251968504,0.35294117647058826,0.007263247639034628,0.7641985834207765,0.64,0.001052872510872053,0.0882183908045977
0.001721664275466284,0.25196850393700787,0.35294117647058826,0.7641985834207765,0.007263247639034628,0.64,0.0010223544670786603,0.0
0.08981348637015782,0.2125984251968504,0.35294117647058826,0.007263247639034628,0.7641985834207765,0.96,0.001052872510872053,0.0882183908045977
0.08981348637015782,0.2125984251968504,0.35294117647058826,0.007263247639034628,0.7641985834207765,0.64,0.001052872510872053,0.0882183908045977
0.001721664275466284,0.25196850393700787,0.35294117647058826,0.7641985834207765,0.007263247639034628,0.64,0.001007095445181964,0.0
0.001721664275466284,0.25196850393700787,0.35294117647058826,0.7641985834207765,0.007263247639034628,0.64,0.0009918364232852674,0.0
0.031276901004304164,0.2125984251968504,0.35294117647058826,0.007263247639034628,0.7641985834207765,0.96,0.001052872510872053,0.02959770114942529
0.001721664275466284,0.25196850393700787,0.35294117647058826,0.7641985834207765,0.007263247639034628,0.64,0.0009918364232852674,0.0
0.08981348637015782,0.2125984251968504,0.35294117647058826,0.007263247639034628,0.7641985834207765,0.64,0.001052872510872053,0.0882183908045977
0.001721664275466284,0.25196850393700787,0.35294117647058826,0.7641985834207765,0.007263247639034628,0.64,0.000976577401388571,0.0
0.01836441893830703,0.2125984251968504,0.35294117647058826,0.007263247639034628,0.7641985834207765,0.96,0.001052872510872053,0.016666666666666666
0.001721664275466284,0.25196850393700787,0.35294117647058826,0.7641985834207765,0.007263247639034628,0.64,0.000976577401388571,0.0
0.007460545193687231,0.25196850393700787,0.35294117647058826,0.7641985834207765,0.007263247639034628,0.96,0.0010223544670786603,0.005747126436781609
0.008321377331420373,0.25196850393700787,0.35294117647058826,0.7641985834207765,0.007263247639034628,0.96,0.0010223544670786603,0.0066091954022988505
0.026111908177905308,0.25196850393700787,0.35294117647058826,0.7641985834207765,0.007263247639034628,0.96,0.0010223544670786603,0.02442528735632184
0.0031563845050215206,0.0,0.0,0.007263247639034628,0.8474226128016789,0.64,0.0004730296787975891,0.0
0.0031563845050215206,0.0,0.0,0.007263247639034628,0.847553777544596,0.64,0.0004730296787975891,0.0
0.0031563845050215206,0.0,0.0,0.007263247639034628,0.8474226128016789,0.64,0.0005188067444876783,0.0
0.10416068866571018,0.0,0.0,0.007263247639034628,0.8474226128016789,0.64,0.0005188067444876783,0.10114942528735632
0.0031563845050215206,0.0,0.0,0.8474226128016789,0.007263247639034628,0.64,0.001007095445181964,0.0
0.10416068866571018,0.0,0.0,0.007263247639034628,0.8474226128016789,0.64,0.0005188067444876783,0.10114942528735632
0.0031563845050215206,0.0,0.0,0.8474226128016789,0.007263247639034628,0.64,0.001052872510872053,0.0
0.09497847919655668,0.0,0.0,0.007263247639034628,0.8474226128016789,0.96,0.0005188067444876783,0.09195402298850575
0.0031563845050215206,0.0,0.0,0.8474226128016789,0.007263247639034628,0.64,0.0010986495765621424,0.0
0.0031563845050215206,0.0,0.0,0.007263247639034628,0.847553777544596,0.64,0.0005188067444876783,0.0
0.1063845050215208,0.0,0.0,0.007263247639034628,0.8474226128016789,0.96,0.0005188067444876783,0.1033764367816092
0.0031563845050215206,0.0,0.0,0.8474226128016789,0.007263247639034628,0.64,0.0011444266422522317,0.0
0.10416068866571018,0.0,0.0,0.007263247639034628,0.847553777544596,0.64,0.0005188067444876783,0.10114942528735632
0.0031563845050215206,0.0,0.0,0.847553777544596,0.007263247639034628,0.64,0.001007095445181964,0.0
0.10416068866571018,0.0,0.0,0.007263247639034628,0.847553777544596,0.64,0.0005188067444876783,0.10114942528735632
0.0031563845050215206,0.0,0.0,0.847553777544596,0.007263247639034628,0.64,0.001052872510872053,0.0
0.09497847919655668,0.0,0.0,0.007263247639034628,0.847553777544596,0.96,0.0005188067444876783,0.09195402298850575
0.0031563845050215206,0.0,0.0,0.847553777544596,0.007263247639034628,0.64,0.0010986495765621424,0.0
0.10416068866571018,0.0,0.0,0.007263247639034628,0.847553777544596,0.64,0.0005188067444876783,0.10114942528735632
0.0031563845050215206,0.0,0.0,0.847553777544596,0.007263247639034628,0.64,0.0011444266422522317,0.0
0.006599713055954089,0.0,0.0,0.007263247639034628,0.847553777544596,0.96,0.0005188067444876783,0.0034482758620689655
0.0031563845050215206,0.0,0.0,0.847553777544596,0.007263247639034628,0.64,0.0011444266422522317,0.0
0.008895265423242468,0.0,0.0,0.8474226128016789,0.007263247639034628,0.96,0.0011444266422522317,0.005747126436781609
0.00975609756097561,0.0,0.0,0.8474226128016789,0.007263247639034628,0.96,0.0011444266422522317,0.0066091954022988505
0.027116212338593973,0.0,0.0,0.8474226128016789,0.007263247639034628,0.96,0.0011444266422522317,0.02399425287356322
0.008895265423242468,0.0,0.0,0.847553777544596,0.007263247639034628,0.96,0.0011444266422522317,0.005747126436781609
0.00975609756097561,0.0,0.0,0.847553777544596,0.007263247639034628,0.96,0.0011444266422522317,0.0066091954022988505
